
127.0.0.1 - - [14/Jan/2015:01:16:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:16:02 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:17:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:18:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:18:10 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:19:02 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:19:50 +0800] "GET /test.pefcgi HTTP/1.1" 502 611 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:19:50 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:20:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:21:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
192.168.2.101 - - [14/Jan/2015:01:21:48 +0800] "GET /test.pefcgi HTTP/1.1" 200 50 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
192.168.2.101 - - [14/Jan/2015:01:21:48 +0800] "GET /favicon.ico HTTP/1.1" 404 584 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
127.0.0.1 - - [14/Jan/2015:01:22:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:23:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:24:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:25:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:26:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:27:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:28:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:29:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:30:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
127.0.0.1 - - [14/Jan/2015:01:31:01 +0800] "GET /nginx_status HTTP/1.0" 404 589 "-" "taobot"
